all_juvenile_victims_and_suspects,any_juvenile_killed,any_juvenile_suspects,any_juvenile_victims,any_killed,any_suspects,date,day_of_week,hour,id,lat,lng,location,summary,time,title,year,year_month
false,false,false,false,false,false,"June 6, 2016",1,22,629,39.740665,-75.542260,"In the area of 800 block of Kirkwood St., Wilmington, DE 19801","A 22-year-old man was shot in the chest Monday night along Kirkwood Street, police said.

Officers were called about 10:45 p.m. to the 800 block of Kirkwood St. for a report of shots fired but could find no one shot, police said. 

About 11:05 p.m., a man arrived at Wilmington Hospital in a private vehicle with a gunshot wound to his chest, police said. Officers determined he was on Kirkwood Street when the shooting was first reported.",10:45 p.m.,Man shot in chest,2016,2016-06
false,false,false,false,true,false,"June 7, 2016",2,8,630,39.748114,-75.527163,"In the area of First block of Jensen Drive, Wilmington, DE 19802","A 30-year-old man died after he was repeatedly shot while walking along the first block of Jensen Drive, police said. 

Police and paramedics converged on an East Side home about 8:25 a.m. after receiving 911 calls about a shooting. Arriving officers, who would later bring more than 15 police cars, found the man with multiple gunshot wounds to his chest and began performing CPR.

The man, identified by police as Charles White, was taken to Christiana Hospital where he died.",8:25 a.m.,Man killed after repeatedly being shot,2016,2016-06
false,false,false,true,false,false,"June 10, 2016",5,18,631,39.737625,-75.568879,"In the area of 1200 block of Oak St., Wilmington, DE 19805","A teen boy was shot in the abdomen during a Friday incident in Hedgeville, police said.

At approximately 6:30 p.m., officers responded to the 1200 block of Oak St. after receiving reports of shots fired, police said. Arriving officers located a shooting scene, but no victim. 

About 1 a.m. Saturday morning police were notified that 16-year-old boy had arrived at St. Francis Hospital suffering from a gunshot wound to the abdominal area.

A preliminary investigation indicates the victim was in the 1200 block of Oak St. when the original call was received, police said.",6:30 p.m.,Teen shot in Hedgeville neighborhood,2016,2016-06
false,false,false,false,false,false,"June 11, 2016",6,22,632,39.746163,-75.530032,"In the area of 1200 block of E. 22nd St., Wilmington, DE 19802","A 39-year-old man was shot in the northeast section of Wilmington. 

Officers were called about 10:15 p.m. to a home in the 1200 block of E. 22nd St. for a report of a shooting, police said. When they arrived, officers found a man with a gunshot wound to the buttocks.

He was treated by New Castle County paramedics before he was taken to Christiana Hospital, where he was described as stable, police said.",10:15 p.m.,Man shot in northeast section of city,2016,2016-06
false,false,false,false,false,false,"June 13, 2016",1,17,633,39.741216,-75.565691,"In the area of South Harrison and Elm streets, Wilmington, DE 19805","A 24-year-old man was recovering from a bullet wound after being shot in Wilmington's Hedgeville neighborhood.

Officers were called to the area of South Harrison and Elm streets about 5:45 p.m. in reference to shots being fired, but they did not find a shooting scene or victim.

Minutes later officers were notified that a shooting victim had arrived at St. Francis Hospital by private vehicle, police said. The man was suffering from a gunshot wound to his shoulder.

The victim was described as being stable, police said.",5:45 p.m.,"Man, 24, shot in Hedgeville neighborhood",2016,2016-06
false,false,false,true,false,false,"June 14, 2016",2,21,634,39.740780,-75.564563,"In the area of South Van Buren and Elm streets, Wilmington, DE 19805","Four children, ages 12, 13, 15 and 16, were struck by gunfire just before 9:15 p.m. Tuesday in the area of South Van Buren and Elm streets, police said. 

Three of the children were reported to be stable, but the 15-year-old was in critical condition. 

A fifth person, a 37-year-old man, was initially believed to be grazed by a bullet.  However, when evaluated by paramedics, no injuries were found and the man refused medical treatment.",9:15 p.m.,Four children shot in Hedgeville,2016,2016-06
false,false,false,false,true,true,"June 18, 2016",6,15,635,39.742148,-75.542003,"In the area of 900 block of N. Pine St., Wilmington, DE 19801","A 29-year old man was fatally shot in the 900 block of N. Pine St. about 3:10 p.m. Saturday, police said.

Wilmington officers responded to a report of shots fired on the block found a man suffering from multiple gunshot wounds to his upper body, police said. New Castle County paramedics treated the victim on the scene before taking him to Christiana Hospital where he later died from his injuries, police said.

Officers identified the victim as Donald Tucker, of Wilmington.

Police have charged 28-year-old Don Qaadir-Bey in the homicide.",3:10 p.m.,Man fatally shot on East Side,2016,2016-06
false,false,false,false,false,false,"June 22, 2016",3,10,636,39.751956,-75.525132,"In the area of Northeast Boulevard and East 30th Street, Wilmington, DE 19802","Police responded to a shooting that occurred about 10:30 a.m. at Northeast Boulevard and East 30th Street.

Officers found a 31-year-old man seated in a black Chevrolet Camaro that was stopped in the right lane of the intersection. The man was suffering from a gunshot wound to his neck.

The man was airlifted from the scene and taken to Christiana Hospital in stable condition, police said.",10:30 a.m.,Man shot while stopped at intersection,2016,2016-06
false,false,false,false,true,false,"June 26, 2016",0,22,637,39.741646,-75.540777,"In the area of 900 block of N. Spruce St., Wilmington, DE 19801","A 34-year-old man was fatally shot along North Spruce Street, according to police.

Officers were called about 10:10 p.m. to the 900 block of N. Spruce St. for the report of a shooting, police said. When officers arrived, they found Allen Cannon with a gunshot wound to his head and leg.

Police and paramedics treated Cannon at the scene before he was taken to Christiana Hospital, where he was pronounced dead.",10:10 p.m.,34-year-old man shot dead,2016,2016-06
false,false,false,true,false,false,"June 26, 2016",0,23,638,39.755454,-75.535409,"In the area of W. 27th and Moore streets, Wilmington, DE 19802","A 15-year-old boy was shot Sunday night on North Market Street, police said.

Officers were called about 11:25 p.m. to the 2600 block of N. Market St. for the report of a shooting. When officers arrived, they found the boy with a gunshot wound to his upper arm, police said.

The teen told police he was in the area of 27th and Moore streets when he was shot. He was taken to Nemours/Alfred I. duPont Hospital for Children for further treatment.",11:25 p.m.,"Teen, 15, shot in arm",2016,2016-06
false,false,false,false,false,false,"June 27, 2016",1,17,639,39.747041,-75.543086,"In the area of 1300 block of N. Walnut St., Wilmington, DE 19801","A 20-year-old man was shot in the neck and abdomen, police said. 

Officers were called about 5:50 p.m. to the 1300 block of N. Walnut St. for a report of a shooting. There, officers found a man with two gunshot wounds. 

He was treated on scene by New Castle County paramedics before being taken to Christiana Hospital.",5:50 p.m.,"Man, 20, shot in neck and abdomen",2016,2016-06
false,false,false,false,false,false,"June 28, 2016",2,1,640,39.746943,-75.557249,"In the area of 800 block of N. Adams St., Wilmington, DE 19801","Wilmington police are investigating a shooting early Tuesday that injured one man. 

Police and paramedics were called to the 800 block of N. Adams St. just before 1:15 a.m., police said. The victim fled the scene and was found by emergency responders in the area of Eighth and Van Buren streets, police said. 

The victim, described as a 22-year-old man, was taken to Christiana Hospital for gunshot wounds to his lower back and right hand, police said. Details on what caused the shooting and an update on the medical condition of the victim were not readily available.",1:15 a.m.,"Man, 22, shot in arm",2016,2016-06
false,false,false,false,false,false,"July 2, 2016",6,0,641,39.748174,-75.571982,"In the area of 300 block of N. Lincoln St., Wilmington, DE 19805","A 27-year-old man was critically wounded during an early Saturday shooting near Wilmington's Little Italy neighborhood.

Officers were called out to the 300 block of N. Lincoln St. about 12:50 a.m. in reference to a shooting. Arriving officers found a man suffering from several gunshot wounds to his face and shoulder, police said. 

The man was treated on scene by the New Castle County paramedics and taken to the Christiana Hospital where he was listed in critical condition.",12:50 a.m.,"Man, 27, shot in face and shoulder",2016,2016-07
false,false,false,false,false,false,"July 3, 2016",0,3,642,39.742514,-75.540436,"In the area of E. 10th and Spruce streets, Wilmington, DE 19801","A 27-year-old man was shot in the shoulder early Sunday.

Officers were called about 3:10 a.m. to Wilmington Hospital after a man walked in with a gunshot wound, police said. The man told police he was in the area of East 10th and Spruce streets lighting fireworks when he was hit with a bullet in the left shoulder. 

The man was driven in a personal vehicle to Wilmington Hospital before he was taken to Christiana Hospital by ambulance, police said. No suspect information was released.",3:10 a.m.,"Man, 27, shot in shoulder",2016,2016-07
false,false,false,true,false,false,"July 4, 2016",1,22,643,39.744381,-75.543494,"In the area of Clifford Brown Walk and Shearman Street, Wilmington, DE 19801","A 16-year-old boy was critically injured after being shot in the head Monday night.

The gunfire was reported about 10:40 p.m. in the area of Shearman Street and Clifford Brown Walk, police said. 

He was taken to the Nemours Alfred I. DuPont Hospital for Children where he is listed in critical condition, police said.",10:40 p.m.,Boy critically wounded when shot in head,2016,2016-07
false,false,false,false,false,false,"July 7, 2016",4,20,644,39.744549,-75.563897,"In the area of 1200 block of W. 3rd St., Wilmington, DE 19805","A 26-year-old man was shot inside a home in the 1200 block of W. 3rd St. at about 8:05 p.m.  

Investigators say two unknown men knocked on his door, entered the home and one of the men started shooting, an official said.

The victim was hit in the back of his right thigh, the official said.",8:05 p.m.,Man shot inside his home,2016,2016-07
false,false,false,false,false,false,"July 7, 2016",4,22,645,39.742414,-75.539475,"In the area of 1000 block of Bennett St., 1000 Bennett St, Wilmington, DE 19801","Officers responded to the 1000 block of Bennett Street Thursday following reports of a shooting, 

Officers arriving at the scene about 10:15 p.m. found a 41-year old man suffering from a gun shot wound to his right and left leg, police said. 

The shooting stemmed from a verbal altercation in which an unknown black male revealed a weapon and fired multiple times at the victim. The victim was treated on the scene by New Castle County paramedics and taken to Christiana Hospital where he is listed in stable condition, police said.",10:15 p.m.,East Side argument ends in shooting,2016,2016-07
false,false,false,false,false,false,"July 7, 2016",4,22,646,39.744256,-75.540356,"In the area of 1100 block of N. Pine St., Wilmington, DE 19801","Police responded to the 1100 block of N. Pine St. just before 10:50 p.m. for a shots fired complaint amd found a wounded 26-year-old man. 

The victim was found nearby in the 400 block of E. 12th St. He had been shot several times in the upper body, police said.

He was rushed to Christiana Hospital where he was listed in critical but stable condition.",10:50 p.m.,"Man, 26, critically wounded",2016,2016-07
false,false,true,true,false,true,"July 8, 2016",5,23,647,39.743974,-75.555392,"In the area of  600 block of W. Sixth St., Wilmington, DE 19801","A teen boy was critically wounded during a shooting that also injured a 22-year-old woman in Wilmington's West Center City neighborhood.

Wilmington officers responded to a shooting that was reported about 11:45 p.m. in the 600 block of W. Sixth St. and found a 15-year-old boy around the corner in the 600 block of N. Jefferson St. The boy was suffering from a gunshot wound to the abdomen, according to a police statement. He was treated by New Castle County paramedics and taken to Nemours/Alfred I. duPont Hospital for Children, where he was listed in critical condition.

The 22-year-old woman was taken to Wilmington Hospital by private vehicle, police said. She was suffering from a gunshot wound to the lower extremity area.

A 16-year-old Elsmere boy has been charged in connection with the shooting. Elijah Crawford, Sr., 40, also of Elsmere was arrested on gun charges after police raided the boy's home.",11:45 p.m.,"Teen, woman shot in West Center City",2016,2016-07
false,false,false,false,false,false,"July 9, 2016",6,15,648,39.742183,-75.562167,"In the area of Fourth and Jackson streets, Wilmington, DE 19805","A 26-year-old man was shot in the hip while sitting in his car, police said.

About 3 p.m. Saturday, Wilmington police received multiple calls in reference to a shooting in the area of West Fourth and North Jefferson streets. Arriving units located no victim, but were advised the man was taken to the Wilmington Hospital by private vehicle.

At the hospital, the victim informed police he was sitting in his car when an unknown man fired multiple gunshots into the car, striking his left hip. Additionally, the victim's vehicle was struck multiple times.",3 p.m.,Man shot in car,2016,2016-07
false,false,false,true,false,false,"July 12, 2016",2,0,649,39.756044,-75.540825,"In the area of 300 block of W. 23rd St., Wilmington, DE 19802","A teenage boy and a 19-year-old man were wounded in a shooting early Tuesday. 

Police were called at 12:40 a.m. to the 200 block of W. 23rd St., where they found a 16-year-old boy who was shot in his left leg, police said. The boy was taken to Christiana Hospital, where he is listed in good condition.

Officers determined the shooting happened one block away in the 300 block of W. 23rd St. 

During the investigation, police were informed of a second victim, a 19-year-old man who arrived at Wilmington Hospital with a graze wound to his left leg, police said. 

Investigators believe the gunfire happened when several unknown men walked down the street and started firing.",12:40 a.m.,Two teens shot in Ninth Ward area,2016,2016-07
false,false,false,false,true,false,"July 18, 2016",1,16,650,39.747239,-75.570386,"In the area of 1700 block of W. 3rd St., Wilmington, DE 19805","A 34-year-old man who was shot near the William Judy Johnson Memorial Park on Monday afternoon has died, Wilmington police said Tuesday.

The victim, who has not been identified, was shot in the upper torso while in the 1700 block of W. Third Street at about 4:50 p.m.

The man was taken to St. Francis Hospital by a private vehicle, according to police who are still investigating.",4:50 p.m.,Man shot near Hilltop park dies,2016,2016-07
false,true,false,true,true,false,"July 18, 2016",1,23,651,39.743209,-75.539160,"In the area of 11th and Bennett streets, Wilmington, DE 19801","A 15-year-old boy has died after being shot on Wilmington's East Side neighborhood late Monday.

Police were called out to the area of 11th and Bennett streets just before midnight in reference to shots being fired, according to Sgt. Andrea Janvier, a police spokeswoman.

Arriving officers found the boy in the 700  block of E. 11th Street suffering from apparent gunshot wounds to his upper torso.

The victim was treated on scene by New Castle County paramedics and taken to Christiana Hospital where he was pronounced dead.",11:55 p.m.,Boy shot dead on East Side,2016,2016-07
false,false,false,false,false,false,"July 23, 2016",6,2,652,39.746372,-75.564012,"In the area of 1300  block of W. Fifth St., Wilmington, DE 19805","Wilmington police were called to the 1300 block of W. Fifth St. in reference to a shooting that took place about 2:50 a.m. Saturday.

Arriving officers found a woman suffering from a gunshot wound to her hands, police said.

She was treated on scene by New Castle County paramedics and taken to St. Francis Hospital, where police said she was stable.",2:50 a.m.,"Woman, 25, shot in hands",2016,2016-07
false,false,true,false,false,true,"July 23, 2016",6,22,653,39.756107,-75.524356,"In the area of 3500 block of N. Church St., Wilmington, DE 19802","Five people were taken into custody following a shooting late Saturday night that left a 17-year-old shot multiple times in Eastlawn Park. 

Officers from the ""B"" Platoon were in the 3500 block of N. Church St. at about 10:05 p.m. when they heard multiple gunshots, police said. Officers then saw multiple people running on foot from two parked vehicles.

Those five individuals were detained while police located a teen inside one vehicle with gunshot wounds to his legs and left arm. The victim was treated by New Castle County paramedics before being taken to Christiana Hospital. He was reported to be stable, police said.

The victim has been implicated in the theft of 27 handguns from Artemis Outfitters in Greenville on July 22, State Police said. This lead to the arrest of four other teens.",10:05 p.m.,"Man, 27, shot in Eastlawn Park",2016,2016-07
false,false,false,false,false,false,"July 27, 2016",3,14,654,39.750787,-75.528540,"In the area of 1000 block of E. 27th St., Wilmington, DE 19802","A 23-year-old woman was shot in the foot in Wilmington on Wednesday.

The shooting was reported about 2:05 p.m. in the 100 block of E. 27th St., according to Wilmington police. 

Arriving officers found the victim, who was treated on the scene for an apparent gunshot wound to her left foot before being taken to St. Francis Hospital in good condition.",2:05 p.m.,Woman shot in foot,2016,2016-07
false,false,false,true,false,false,"July 31, 2016",0,4,655,39.754392,-75.535574,"In the area of 2600 block of N. Market St., Wilmington, DE 19802","Wilmington police responded to a home in the 2600 block of N. Market St. about 4:15 a.m. Sunday in reference to a shooting. 

Police found a 16-year-old boy with a gunshot wound to his right leg.

The incident is alleged to have occurred in the area of 26th and North Market streets, although no scene could be located, police said. The victim was treated on the scene by New Castle County Paramedics and transported to the St. Francis Hospital in good condition.",4:15 a.m.,Teen boy shot in right leg,2016,2016-07
false,false,false,false,false,false,"July 31, 2016",0,22,656,39.757028,-75.541612,"In the area of 400 block of Concord Ave., Wilmington, DE 19802","A 24-year-old man was shot in the head, city police said.

Officers were called to the 400 block of Concord Ave. about 10:40 p.m. for a report of shots fired. When officers arrived, they found a man with an apparent gunshot wound to the head, police said. 

He was treated on scene by New Castle County paramedics before he was transported to Christiana Hospital in Stanton. He was considered in serious but stable condition the following morning.",10:40 p.m.,"Man, 24, shot in head",2016,2016-07
false,false,false,false,false,false,"Aug. 2, 2016",2,19,657,39.741649,-75.541030,"In the area of Ninth and Spruce streets, Wilmington, DE 19801","Police and paramedics were called out to the area of Ninth and Spruce streets about 7:10 p.m. Tuesday for a report of a person suffering from a gunshot wound. 

The victim, a 31-year-old man, was shot in his right arm and abdomen, police said. 

The man was treated at the scene and taken to Christiana Hospital, where he was reported to be in stable condition, an official said.",7:10 p.m.,"Man, 31, shot in arm and abdomen",2016,2016-08
false,false,false,false,false,false,"Aug. 13, 2016",6,21,658,39.746656,-75.568551,"In the area of 1600 block of W. Third St., Wilmington, DE 19805","A 21-year-old man was critically wounded in a shooting along West Third Street late Saturday night. 

Officers were called about 9:55 p.m. to the 1600 block of W. Third St. for a report of shots fired, police said. As officers arrived on scene, they were notified of a man with a gunshot wound to the right side of his chest who had just arrived at St. Francis Hospital.

The man arrived in a private vehicle and was admitted in critical condition.",9:55 p.m.,"Man, 21, critically wounded in shooting",2016,2016-08
false,false,false,false,false,false,"Aug. 14, 2016",0,1,659,39.764375,-75.528639,"In the area of 500 block of W. 38th St., Wilmington, DE 19802","Officers were called to the area of 38th and North Madison streets for a report of shots fired with a possible victim. 

As police arrived about 1:30 a.m., they saw three people running from the area and were able to stop them after a brief foot pursuit. Meanwhile, a 20-year-old man arrived at Wilmington Hospital with an apparent gunshot wound to his right shoulder. He was considered stable.

Police located a shooting scene in the 500 block of W. 38th St. and have determined that several people were possibly leaving a house party in the area when gunfire broke out.

The detained people were not charged with the shooting.",1:50 a.m.,"Man, 20, arrives at hosptial with gunshot wound",2016,2016-08
false,false,false,false,false,false,"Aug. 15, 2016",1,9,660,39.743974,-75.555392,"In the area of 600 block of W. Sixth St., Wilmington, DE 19801","Wilmington police said a man walked into a West Center City business and shot a 64-year-old woman. 

Officers were called to the 600 block of W. Sixth St. for a report of a shooting about 9:10 a.m., police said. A preliminary investigation found that an unknown man walked into the business and shot the woman in the upper left leg. A motive for the shooting was not clear, police said.

The woman was taken to Christiana Hospital.",9:10 a.m.,"Woman, 64, shot in leg",2016,2016-08
false,false,false,false,false,false,"Aug. 17, 2016",3,13,661,39.758497,-75.532397,"In the area of 31st and North West streets, Wilmington, DE 19802","A 32-year-old man was injured in a shooting in the area of 31st and North West streets near Riverview Cemetery. 

Officers were called to 30th and Washington streets following reports of a shooting, but did not find anyone at the scene. Moments later, a wounded man arrived at Wilmington Hospital by a private vehicle with injuries related to the shooting. 

The man was suffering from a gunshot wound to his left arm. Preliminary investigation suggests the shooting took place in the area of 31st and North West streets, police said.",1:40 p.m.,"Man, 32, shot near Riverview Cemetery",2016,2016-08
false,false,false,false,true,true,"Aug. 17, 2016",3,15,662,39.748632,-75.534021,"In the area of 800 block of E.22nd St., Wilmington, DE 19802","The body of Miprecious L. Hoskins was found wrapped in plastic bags in a maroon trash can about 55 feet from the front door of the man accused of shooting her. 

Hoskins was found at North Locust and East 22nd streets after police received an anonymous call indicating there was a body in a trash can. The autopsy showed she'd been dead a few hours after investigators found her body about 3:25 p.m.

According to court papers, Hoskins and 20-year-old Idrees Merritt and been dating on and off since a September 2015 incident where he pointed a gun at her sister. 

Merritt has been charged with her murder.",3:25 p.m.,Woman's body found in trash can,2016,2016-08
false,false,false,false,false,false,"Aug. 21, 2016",0,3,663,39.741129,-75.565899,"In the area of 1200 block of Elm St., Wilmington, DE 19805","A 22-year-old man was shot in the face early Sunday along Elm Street. 

Officers were called about 3:15 a.m. to the 1200 block of Elm St. after receiving a ShotSpotter alert to the shooting, police said. 

When officers arrived, they found a man inside a home with an apparent gunshot wound to the right side of his face.

He was treated by New Castle County paramedics before being taken to Christiana Hospital.",3:15 a.m.,"Man, 22, shot in face",2016,2016-08
false,false,false,false,false,false,"Aug. 22, 2016",1,21,664,39.761162,-75.534385,"In the area of  500 block of W. 31st St., Wilmington, DE 19802","A 43-year-old man, who several men tried to rob in his home, was shot arm, police said. 

Unknown men, described as black and wearing all black, confronted the man inside the house at about 9:20 p.m. Monday in the 500 block of W. 31st St., police said. 

When the man tried to flee from his home, a struggled ensued and he was shot in the right arm, police said.

The unknown men fled before police arrived.",9:20 p.m.,"Man, 43, shot in arm",2016,2016-08
false,false,false,false,false,false,"Aug. 23, 2016",2,16,665,39.755791,-75.535645,"In the area of 27th and N. Tatnall streets, Wilmington, DE 19802","A 19-year-old woman shot in the right ankle Tuesday afternoon in the city's Ninth Ward area became Wilmingtonâs 100th shooting victim of the year.

The shooting was reported just before 5 p.m. near the intersection of 27th and N. Tatnall streets, an officials said. A female victim was shot in the ankle, according to an official at the scene.

The victim was treated and taken to the Christiana Hospital in stable condition.",4:55 p.m.,Woman shot in city's Ninth Ward area,2016,2016-08
false,false,false,false,false,false,"Aug. 25, 2016",4,22,666,39.738175,-75.566295,"In the area of 700 block of S. Van Buren St., Wilmington, DE 19805","Wilmington police are investigating the shooting of an 18-year-old man. 

Officers were called to the 700 block of S. Van Buren St. about 10:30 p.m. for a shooting investigation. Arriving officers found an 18-year-old man suffering from a gunshot wound to the buttocks. 

The victim was treated on scene by New Castle County paramedics and taken to Christiana Hospital. The officers located a shooting scene at Sycamore Street and South Van Buren streets, police said.",10:30 p.m.,Man shot in buttocks,2016,2016-08
false,false,false,false,false,false,"Aug. 26, 2016",5,16,667,39.761440,-75.520560,"In the area of Lea Boulevard and N. Market Street, Wilmington, DE 19802","A 24-year-old male was stable after being shot in the shoulder, police said.

Wilmington police met with New Castle County officers at Christiana Hospital where a man was being treated for a gunshot wound to his right shoulder, according to a release issued by city police.

Initially, county officers found the victim in a home on Pyramid Avenue in Claymont. But further investigation revealed  the shooting occurred in the area of Lea Boulevard and N. Market Street, police said.

Wilmington police responded to that area, however, they were unable to locate a shooting scene or any witnesses.",4 p.m.,"Man, 24, shot in shoulder",2016,2016-08
false,false,false,false,false,false,"Aug. 30, 2016",2,22,668,39.742514,-75.540436,"In the area of E. 10th and Spruce streets, Wilmington, DE 19801","A 28-year-old man was shot in the eye Tuesday night in Wilmington.

The man arrived at Wilmington Hospital about 10:20 p.m. with an apparent gunshot wound to his left eye, police said. 

Preliminary investigation indicated that the shooting occurred in the area of 10th and Spruce streets, but police could not find a shooting scene there.",10:20 p.m.,Man shot in eye,2016,2016-08
false,false,false,false,false,false,"Sept. 1, 2016",4,0,669,39.755791,-75.535645,"In the area of W. 27th and Tatnall streets, Wilmington, DE 19802","Officers responding to the area of W. 27th and Tatnall streets about 12:25 a.m. found three women suffering from gunshot wounds.

A 23-year-old had been hit in the left arm, a 24-year-old was wounded in the right foot and a bullet grazed the upper left leg of a 21-year old woman. The three were taken to Christiana Hospital, where they were reported to be stable. 

Police believe the three were on the porch of a house on W. 27th Street when gunfire erupted nearby.",12:25 a.m.,Three women shot in the Ninth Ward area,2016,2016-09
false,false,false,true,false,false,"Sept. 1, 2016",4,23,670,39.756683,-75.540292,"In the area of 300 block of W. 24th St., Wilmington, DE 19802","A 16-year-old was shot in the left foot shortly before midnight, police said. 

Officers responded to the 300 block of W. 24th St. for reports of gunshots found a wounded boy about 11:35 p.m. New Castle County paramedics took him to A.I. DuPont Children's Hospital in good condition, police said.

Multiple neighbors said a group of between 15 to 25 teens had been loitering on West 24th Street for approximately one hour prior to the incident.",11:35 p.m.,Teen boy shot in foot,2016,2016-09
false,false,false,true,false,false,"Sept. 3, 2016",6,22,671,39.743971,-75.564944,"In the area of 200 block of N. Franklin St., Wilmington, De 19805","A 17-year-old boy was shot in the right calf Saturday night in Wilmington's Hill Top neighborhood. 

Officers were called about 10:15 p.m. to the 200 block of N. Franklin St. for a report of shots fired, police said. Officers arrived to the area where a large crowd had gathered. There officers found a teen with an apparent gunshot wound to his right calf. 

He was treated by New Castle County paramedics before he was taken to St. Francis Hospital, where he was said to be in good condition.",10:15 p.m.,Teen shot in Hill Top neighborhood,2016,2016-09
false,false,false,false,false,false,"Sept. 3, 2016",6,20,672,39.755422,-75.535638,"In the area of Unit block of W. 27th St., Wilmington, DE 19802","A Chinese restaurant delivery man was shot multiple times during a robbery near Wilmington's Ninth Ward neighborhood, police said.

The 19-year-old delivery man was approached by a man who demanded money from him before shooting him and then running away from the area on foot, police said. Police believe the shooting occurred in the unit block of W. 27th St.

The delivery man was able to drive himself to Wilmington Hospital, where he arrived about 8:50 p.m.. He was considered to be stable. 

The robber was described as a black man, about 5-foot-9 and about 25 to 30 years old, police said. He wore all dark clothing.",8:50 p.m.,Delivery man shot multiple times,2016,2016-09
false,false,false,true,false,false,"Sept. 14, 2016",3,18,673,39.754392,-75.535574,"In the area of 2600 block of N. Market St., Wilmington, DE 19802","A 16-year-old boy was shot in the leg Wednesday night in the 2600 block of N. Market St. in Wilmington, police said.

About 6:40 p.m. Wednesday, responding officers located the teen suffering from a gunshot wound to his left calf area, according to a release issued by the Wilmington Police Department.

The victim was treated at the scene by New Castle County Paramedics and transported to the Nemours Alfred I. duPont Hospital for Children in good condition, police said.",6:40 p.m.,Teen shot in leg,2016,2016-09
false,false,false,false,false,false,"Sept. 16, 2016",5,22,674,39.756665,-75.536180,"In the area of 2700 block of West St., Wilmington, DE 19802","As officers were attempting to locate a shooting scene W. 27th and N. Tatnall streets, a shot spotter alert for gunfire in the area of  the 2700 block of West St. was activated, about 10: 20 p.m.

Arriving officers found a shooting scene in the 2700 block of West St., however, no victim was found, police said. Minutes later, officers were notified that two shooting victims arrived by personal vehicles at Wilmington Hospital.

The first victim, an 18-year-old Bear man, was suffering from an apparent gunshot wound to his left, lower leg, police said. The second victim, a 25-year-old Wilmington man, was suffering from an apparent gunshot wound to his right, upper leg area, police said.",10:20 p.m.,Two men shot in the leg,2016,2016-09
false,false,true,false,true,true,"Sept. 18, 2016",0,0,675,39.753639,-75.543306,"In the area of 200 block of 20th St., Wilmington, DE 19802","Officers responding to a gunfire complaint about 12:20 a.m. found a 19-year-old woman in the 200 block of W. 20th St. with a gunshot wound to her back, police said. 

Officers provided her first aid until New Castle County paramedics arrived and took her to Christiana Hospital, where Keshall Anderson was pronounced dead.

Assisting officers found a second shooting victim, a 19-year-old man, a block away. He was  suffering from gunshot wounds to his left leg and buttocks areas. The man was treated by paramedics and taken to Christiana Hospital where he was reported to be stable.",12:20 a.m.,"Woman killed, man injured",2016,2016-09
false,false,false,false,false,false,"Sept. 20, 2016",2,1,676,39.746139,-75.567253,"In the area of  300 block of N. Rodney St., Wilmington, DE 19805","A 24-year-old man was shot in the groin area early Tuesday morning, police said.

Officers were called to the 300 block of N. Rodney St. about 1:15 a.m. for a report of shots fired. 

Arriving officers found a shooting scene within the block but were quickly directed to the 1200 block of Lancaster Ave. for a possible shooting victim. There, they found a man with an apparent gunshot wound.",1:15 a.m.,"Man, 24, shot in groin",2016,2016-09
false,false,false,false,false,false,"Sept. 20, 2016",2,13,677,39.746135,-75.567722,"In the area of 1500 block of W. Third St., Wilmington, DE 19805","A 21-year-old woman was shot in the leg while in Wilmington's Hilltop neighborhood.

The shooting occurred around the corner from an earlier incident in which a 24-year-old man was shot in the groin almost 13 hours earlier. 

Arriving officers were directed to the shooting victim at West Third and North Rodney streets, police said. The victim was found to be suffering from a gunshot wound to her right, upper leg area.",1:55 p.m.,Woman shot in Hilltop neighborhood,2016,2016-09
false,false,false,false,false,false,"Sept. 20, 2016",2,22,678,39.748366,-75.543623,"In the area of 200 block of E. 14th St., Wilmington, DE 19801","Gunfire was reported in the 200 block of E. 14th St. just before 10 p.m., police said. 

The victim, described as a 24-year-old man, with shot in his abdomen, hand, legs and back, police said.

He was rushed to Christiana Hospital and admitted in critical condition.",10 p.m.,Man injured in third shooting of day,2016,2016-09
false,false,false,false,false,false,"Oct. 3, 2016",1,3,679,39.742488,-75.540412,"In the area of 700 block of E. 10th St., Wilmington, DE 19801","A 27-year-old man was critically wounded in a shooting early Monday, police said.

Officers patrolling in the area of 10th and Bennett streets were notified of possible shots fired in the immediate area at about 3:15 a.m. Monday, police said. ShotSpotter technology also picked up an alert for the 900 block of Bennett St.

When police arrived in the area, they found a man in the 700 block of E. 10th St. with gunshot wounds to the back and abdominal areas.",3:15 a.m.,"Man, 27, critically wounded",2016,2016-10
false,false,false,false,false,false,"Oct. 9, 2016",0,3,680,39.752729,-75.540024,"In the area of Unit block of W. 22nd St., Wilmington, DE 19802","A 38-year-old man was shot early Sunday by two men who wanted his cigarettes, police said.

Wilmington officers responded to the unit block of W. 22nd St. about 3:40 a.m. in reference to a shooting. Arriving officers found the victim on a porch suffering from an apparent graze wound, police said.

The preliminary investigation indicates the man was approached by two males who tried to remove his cigarettes. After a struggle, the victim began to flee, but a gunshot fired by one of the suspects struck the man in the ankle, police said. An area search was conducted for a shooting scene, but none was found.

The victim, who received a graze wound to his left ankle, was reported to be in good condition, police said.",3:40 a.m.,Man shot supposedly over cigarettes,2016,2016-10
